keyword,video_id,video_url,desc,views,likes,comments,shares,saves,downloads,forwards,author,author_username,author_nickname,author_avatar,author_followers,author_following,author_heart,bio_links,hashtags,create_time,duration,music_id,music_title,music_author,music_play_url
Switch,7570772013929778445,https://www.tiktok.com/@daee_devv.tv/video/7570772013929778445,"YOU’L ALWAYS BE THE RAP GOD 🏆🥇@eminem , RAISED ME TOO 🤷🏾‍♀️🎤🔥 #switchy #Switch #RapGod",576,576,,,,,,daee_devv.tv,,,,,,,"['https://www.tiktok.com/@daee_devv.tv/video/7603499255701048589', 'https://www.tiktok.com/@daee_devv.tv/video/7602586826771057934', 'https://www.tiktok.com/@daee_devv.tv/video/7603081836075535629', 'https://www.tiktok.com/@daee_devv.tv/video/7601970049124961549', 'https://www.tiktok.com/@daee_devv.tv/video/7601704608972524814', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=www.tiktok.com%2F%40theechynabelle', 'https://www.tiktok.com/@daee_devv.tv/video/7601358686811966775', 'https://www.tiktok.com/@daee_devv.tv/video/7604115057483533581', 'https://www.tiktok.com/@daee_devv.tv/video/7601625212190264590', 'https://www.tiktok.com/@daee_devv.tv/video/7601717536018664717', 'https://www.tiktok.com/@daee_devv.tv/video/7602594162495491342', 'https://www.tiktok.com/@daee_devv.tv/video/7602438981753605389', 'https://www.tiktok.com/@daee_devv.tv/video/7601942680175693070', 'https://www.tiktok.com/@daee_devv.tv/video/7601731127983836471', 'https://www.tiktok.com/@daee_devv.tv/video/7603219698016193805', 'https://www.tiktok.com/@daee_devv.tv/video/7603993911509519630', 'https://www.tiktok.com/@daee_devv.tv/video/7603508182631075086', 'https://www.tiktok.com/@daee_devv.tv/video/7603075223570648334', 'https://www.tiktok.com/@daee_devv.tv/video/7602208163974188301', 'https://www.tiktok.com/@daee_devv.tv/video/7602188999800687885', 'https://www.tiktok.com/@daee_devv.tv/video/7602581260225023245', 'https://www.tiktok.com/@daee_devv.tv/video/7601999827831950605', 'https://www.tiktok.com/@daee_devv.tv/video/7603613155251539214', 'https://www.tiktok.com/@daee_devv.tv/video/7603393469389802765', 'https://www.tiktok.com/@daee_devv.tv/video/7602765531413892365', 'https://www.tiktok.com/@daee_devv.tv/video/7601350132671466766', 'https://www.tiktok.com/@daee_devv.tv/video/7602584715308190989', 'https://www.tiktok.com/@daee_devv.tv/video/7603279455724817678', 'https://www.tiktok.com/@daee_devv.tv/video/7601251443819040013', 'www.tiktok.com/@theechynabelle', 'https://www.tiktok.com/@daee_devv.tv/video/7601901222538382606', 'https://www.tiktok.com/@daee_devv.tv/video/7602724176515943693', 'https://www.tiktok.com/@daee_devv.tv/video/7602237557354581262', 'https://www.tiktok.com/@daee_devv.tv/video/7604211870601317646', 'https://www.tiktok.com/@daee_devv.tv/video/7603856844129307917', 'https://www.tiktok.com/@daee_devv.tv/video/7602265284501703949', 'https://www.tiktok.com/@daee_devv.tv/video/7604209012632079629']","['switchy', 'Switch', 'RapGod']",,,,,,
Switch,7539740559049608461,https://www.tiktok.com/@lexiawill2x/video/7539740559049608461,I’m allowed to switch,18.2K,18.2K,,,,,,lexiawill2x,,,,,,,"['https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fm.twitch.tv%2Flexiawill', 'm.twitch.tv/lexiawill', 'https://m.twitch.tv/lexiawill']",[],,,,,,
Switch,7576325823595056397,https://www.tiktok.com/@lolzitsdiamond__/video/7576325823595056397,that switch just sound omega sexy whew shit😩💦💦💦 #fyp #atl #party #blowthisupforme #viral,2006,2006,,,,,,lolzitsdiamond__,,,,,,,[],"['fyp', 'atl', 'party', 'blowthisupforme', 'viral']",,,,,,
Switch,7550413675668999438,https://www.tiktok.com/@switch.distro82/video/7550413675668999438,#fy #button #switch,159,159,,,,,,switch.distro82,,,,,,,[],"['fy', 'button', 'switch']",,,,,,
Switch,7326255953861414150,https://www.tiktok.com/@sundaykalogeras/video/7326255953861414150,Flipped a switch now theres two or me👯‍♀️,27.6K,27.6K,,,,,,sundaykalogeras,,,,,,,"['https://linktr.ee/sundaykalo', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Flinktr.ee%2Fsundaykalo', 'linktr.ee/sundaykalo']",[],,,,,,
Glock Switch,7553645584066825480,https://www.tiktok.com/@lovebuttons1boo/video/7553645584066825480,,1239,1239,,,,,,lovebuttons1boo,,,,,,,"['https://www.tiktok.com/@lovebuttons1boo/video/7542348518434868487', 'https://t.me/rebounder77b', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Ft.me%2Frebounder77b', 'https://www.tiktok.com/@lovebuttons1boo/video/7569220979210128696', 'https://www.tiktok.com/@lovebuttons1boo/video/7552108000723340562', 'https://www.tiktok.com/@lovebuttons1boo/video/7543423632630910215', 'https://www.tiktok.com/@lovebuttons1boo/video/7541697374515760391', 'https://www.tiktok.com/@lovebuttons1boo/video/7552359829222837522', 'https://www.tiktok.com/@lovebuttons1boo/photo/7576426284276927800', 'https://www.tiktok.com/@lovebuttons1boo/video/7556173168759655698', 'https://www.tiktok.com/@lovebuttons1boo/video/7586622966432107787', 'https://www.tiktok.com/@lovebuttons1boo/video/7542348114414308616', 'https://www.tiktok.com/@lovebuttons1boo/video/7541697816519855378', 'https://www.tiktok.com/@lovebuttons1boo/video/7553645584066825480', 'https://www.tiktok.com/@lovebuttons1boo/video/7550237416989265159', 'https://www.tiktok.com/@lovebuttons1boo/video/7576427187612470539', 't.me/rebounder77b', 'https://www.tiktok.com/@lovebuttons1boo/video/7552622384440708359', 'https://www.tiktok.com/@lovebuttons1boo/video/7557293747940248850', 'https://www.tiktok.com/@lovebuttons1boo/video/7543423061861698834']",[],,,,,,
Glock Switch,7583001878540094750,https://www.tiktok.com/@traylittle/video/7583001878540094750,Chicago don’t wait for the follow up question 😭,12.8K,12.8K,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7599301047135341854', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7601658205327854879']",[],,,,,,
Glock Switch,7542348518434868487,https://www.tiktok.com/@lovebuttons1boo/video/7542348518434868487,,916,916,,,,,,lovebuttons1boo,,,,,,,"['https://www.tiktok.com/@lovebuttons1boo/video/7542348518434868487', 'https://t.me/rebounder77b', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Ft.me%2Frebounder77b', 'https://www.tiktok.com/@lovebuttons1boo/video/7569220979210128696', 'https://www.tiktok.com/@lovebuttons1boo/video/7552108000723340562', 'https://www.tiktok.com/@lovebuttons1boo/video/7543423632630910215', 'https://www.tiktok.com/@lovebuttons1boo/video/7541697374515760391', 'https://www.tiktok.com/@lovebuttons1boo/video/7552359829222837522', 'https://www.tiktok.com/@lovebuttons1boo/photo/7576426284276927800', 'https://www.tiktok.com/@lovebuttons1boo/video/7556173168759655698', 'https://www.tiktok.com/@lovebuttons1boo/video/7586622966432107787', 'https://www.tiktok.com/@lovebuttons1boo/video/7542348114414308616', 'https://www.tiktok.com/@lovebuttons1boo/video/7541697816519855378', 'https://www.tiktok.com/@lovebuttons1boo/video/7553645584066825480', 'https://www.tiktok.com/@lovebuttons1boo/video/7550237416989265159', 'https://www.tiktok.com/@lovebuttons1boo/video/7576427187612470539', 't.me/rebounder77b', 'https://www.tiktok.com/@lovebuttons1boo/video/7552622384440708359', 'https://www.tiktok.com/@lovebuttons1boo/video/7557293747940248850', 'https://www.tiktok.com/@lovebuttons1boo/video/7543423061861698834']",[],,,,,,
Glock Switch,7267653576716061994,https://www.tiktok.com/@wetterweaponry/video/7267653576716061994,BUY NOW LINK IN BIO,160,160,,,,,,wetterweaponry,,,,,,,['https://e7a013-2.myshopify.com/'],[],,,,,,
Glock Switch,7590522474937191711,https://www.tiktok.com/@traylittle/video/7590522474937191711,Most dangerous Glock with a switch a fully ARP? #StreetSmarts #kansas #Traylittle #mostdangerous #rap,72.5K,72.5K,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7599301047135341854', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7601658205327854879']","['StreetSmarts', 'kansas', 'Traylittle', 'mostdangerous', 'rap']",,,,,,
Glock Switch,7493740633539169582,https://www.tiktok.com/@nixstah/video/7493740633539169582,This Grekhova class melts on Warzone Season 3 🔥 #callofduty #blackops6 #warzone #gaming #nixstah,97.3K,97.3K,,,,,,nixstah,,,,,,,"['https://linktr.ee/nixstah', 'linktr.ee/nixstah', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Flinktr.ee%2Fnixstah']","['callofduty', 'blackops6', 'warzone', 'gaming', 'nixstah']",,,,,,
Glock Switch,7495788553499086111,https://www.tiktok.com/@traylittle/video/7495788553499086111,Replying to @ariel.a210 #greenscreen this is how someone would swallow a Glock switch. ##didyouknow##worstthingtodo,136.7K,136.7K,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7599301047135341854', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7601658205327854879']","['greenscreen', 'didyouknow', 'worstthingtodo']",,,,,,
Glock Switch,7076276145284566314,https://www.tiktok.com/@isthatsinn0/video/7076276145284566314,,324,324,,,,,,isthatsinn0,,,,,,,"['https://www.tiktok.com/@isthatsinn0/video/7076276145284566314', 'https://www.tiktok.com/@isthatsinn0/video/7123521080920231211', 'https://www.tiktok.com/@isthatsinn0/video/7123156987432619310', 'https://www.tiktok.com/@isthatsinn0/video/7175169612252745006', 'https://www.tiktok.com/@isthatsinn0/video/7055785309677669678', 'https://www.tiktok.com/@isthatsinn0/video/7186758436141550891', 'https://www.tiktok.com/@isthatsinn0/video/7175137023462821166', 'https://www.tiktok.com/@isthatsinn0/video/7141778682028363050', 'https://www.tiktok.com/@isthatsinn0/video/7123158228837453098', 'https://www.tiktok.com/@isthatsinn0/video/7121697229215157546', 'https://www.tiktok.com/@isthatsinn0/video/7083123259796933930', 'https://www.tiktok.com/@isthatsinn0/video/7175165420134010158', 'https://www.tiktok.com/@isthatsinn0/video/7121693485228494123', 'https://www.tiktok.com/@isthatsinn0/video/7122508156747484458', 'https://www.tiktok.com/@isthatsinn0/video/7121695317350976814', 'https://www.tiktok.com/@isthatsinn0/video/7075735711193795883', 'https://www.tiktok.com/@isthatsinn0/video/7056002176614845742', 'https://www.tiktok.com/@isthatsinn0/video/7055871643662503215', 'https://www.tiktok.com/@isthatsinn0/video/7055868662498217263', 'https://www.tiktok.com/@isthatsinn0/video/7056103338428992814', 'https://www.tiktok.com/@isthatsinn0/video/7055781592198909230', 'https://www.tiktok.com/@isthatsinn0/video/7086993725154594094', 'https://www.tiktok.com/@isthatsinn0/video/7075730925270601003']",[],,,,,,
Glock Switch,7224953291283696938,https://www.tiktok.com/@tdfsimba/video/7224953291283696938,#foryou #fyp #gaming #police #shooting,1971,1971,,,,,,tdfsimba,,,,,,,"['https://beacons.ai/tdfsimba', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fbeacons.ai%2Ftdfsimba', 'beacons.ai/tdfsimba']","['foryou', 'fyp', 'gaming', 'police', 'shooting']",,,,,,
Glock Switch,7603446051332263198,https://www.tiktok.com/@traylittle/video/7603446051332263198,What makes a button dangerous? #traylittle #streetsmarts #chiraq #education #midwesttiktok,284,284,,,,,,traylittle,,,,,,,"['https://www.tiktok.com/@traylittle/video/7595329839872183582', 'https://www.tiktok.com/@traylittle/video/7600979836772961566', 'https://www.tiktok.com/@traylittle/video/7603409163674340639', 'https://www.tiktok.com/@traylittle/video/7601338821376101662', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7603885800404569375', 'https://www.tiktok.com/@traylittle/video/7599851867346079006', 'https://www.tiktok.com/@traylittle/video/7598930912197365023', 'https://www.tiktok.com/@traylittle/video/7598563320932732191', 'https://www.tiktok.com/@traylittle/video/7602291021950618911', 'https://www.tiktok.com/@traylittle/video/7600842059947232543', 'https://www.tiktok.com/@traylittle/video/7601576233087929630', 'https://www.tiktok.com/@traylittle/video/7599668168222592287', 'https://www.tiktok.com/@traylittle/video/7599281523979734303', 'https://www.tiktok.com/@traylittle/video/7600142762935078175', 'https://www.tiktok.com/@traylittle/video/7598700187531382047', 'https://www.tiktok.com/@traylittle/video/7598364574752066846', 'https://www.tiktok.com/@traylittle/video/7595792852181929246', 'https://www.tiktok.com/@traylittle/video/7599054131856248095', 'https://www.tiktok.com/@traylittle/video/7600916675545959711', 'https://www.tiktok.com/@traylittle/video/7598615769508859166', 'https://www.tiktok.com/@traylittle/video/7599301047135341854', 'https://www.tiktok.com/@traylittle/video/7597250212112928030', 'https://discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7599089694768368927', 'https://www.tiktok.com/@traylittle/video/7598960909352029471', 'https://www.tiktok.com/@traylittle/video/7602683650387315998', 'https://www.tiktok.com/@traylittle/video/7602906910441966878', 'https://www.tiktok.com/@traylittle/video/7599038063314046238', 'https://www.tiktok.com/@traylittle/video/7598348119004171551', 'https://www.tiktok.com/@traylittle/video/7599008687050591518', 'https://www.tiktok.com/@traylittle/video/7601218768366308639', 'https://www.tiktok.com/@traylittle/video/7600457203463539999', 'https://www.tiktok.com/@traylittle/video/7602098722201193758', 'https://www.tiktok.com/@traylittle/video/7598681525546208542', 'https://www.tiktok.com/@traylittle/video/7602135619078196511', 'https://www.tiktok.com/@traylittle/video/7603446051332263198', 'https://www.tiktok.com/@traylittle/video/7602382925425921310', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/@traylittle/video/7601614462860201246', 'https://www.tiktok.com/@traylittle/video/7601658205327854879']","['traylittle', 'streetsmarts', 'chiraq', 'education', 'midwesttiktok']",,,,,,
Glock Switch,7496535306502458655,https://www.tiktok.com/@traylittle/video/7496535306502458655,"Replying to @fw.choppa (6,4) the truth about people who use Glock switches #didyouknow #police",2552,2552,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['didyouknow', 'police']",,,,,,
Glock Switch,7576440739865971999,https://www.tiktok.com/@traylittle/video/7576440739865971999,The truth about Glock switches and fully A.R.Ps #traylitttle #education #didyouknow #mostdangerous #oblock #chicago,1966,1966,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['traylitttle', 'education', 'didyouknow', 'mostdangerous', 'oblock', 'chicago']",,,,,,
Glock Switch,7245801782071414059,https://www.tiktok.com/@vondamartyr/video/7245801782071414059,,482,482,,,,,,vondamartyr,,,,,,,[],[],,,,,,
Glock Switch,7560548901930011934,https://www.tiktok.com/@traylittle/video/7560548901930011934,When you post a Glock switch and you get caught. #traylittle #streetsmarts #mostdangerous #education #didyouknow,1075,1075,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['traylittle', 'streetsmarts', 'mostdangerous', 'education', 'didyouknow']",,,,,,
Glock Switch,7553759673350982934,https://www.tiktok.com/@cwaniando/video/7553759673350982934,Dziko na OLX #switch #gloc #olx #pragapoludnie,3443,3443,,,,,,cwaniando,,,,,,,[],"['switch', 'gloc', 'olx', 'pragapoludnie']",,,,,,
Glock Switch,7468124796241333550,https://www.tiktok.com/@traylittletakeover/video/7468124796241333550,#greenscreen people showing off Glock switches. #unbantraylittle #didyouknow,1402,1402,,,,,,traylittletakeover,,,,,,,"['https://youtube.com/@traylittleofftheblock?si=dgM0b5G6T0Gnsguo', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fyoutube.com%2F%40traylittleofftheblock%3Fsi%3DdgM0b5G6T0Gnsguo', 'youtube.com/@traylittleofftheblock?si=dgM0b5G6T0Gnsguo']","['greenscreen', 'unbantraylittle', 'didyouknow']",,,,,,
Glock Switch,7576057832647281950,https://www.tiktok.com/@traylittle/video/7576057832647281950,This is why I asked people which one is more dangerous Glock with a switch or fully ARP. #education #mostdangerous #streetsmarts #traylitttle #didyouknow,1163,1163,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['education', 'mostdangerous', 'streetsmarts', 'traylitttle', 'didyouknow']",,,,,,
Glock Switch,7583525014201208095,https://www.tiktok.com/@traylittle/video/7583525014201208095,Replying to @wyattgothands why Glock switches are dangerous #mostdangerous #traylittle #streetsmarts #didyouknow #education,222,222,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['mostdangerous', 'traylittle', 'streetsmarts', 'didyouknow', 'education']",,,,,,
Glock Switch,7567466407856721182,https://www.tiktok.com/@traylittle/video/7567466407856721182,Replying to @4block__ the 10 Milli Glock switch is a problem. #traylittle #streetsmarts #mostdangerous #police,408,408,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['traylittle', 'streetsmarts', 'mostdangerous', 'police']",,,,,,
Glock Switch,7498781001502575903,https://www.tiktok.com/@traylittle/video/7498781001502575903,Glock swiches will ruin your life! #didyouknow #education #worstthings,17K,17K,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['didyouknow', 'education', 'worstthings']",,,,,,
Glock Switch,7539617231584431383,https://www.tiktok.com/@johnny.miller91/video/7539617231584431383,,107,107,,,,,,johnny.miller91,,,,,,,[],[],,,,,,
Glock Switch,7551531419432979743,https://www.tiktok.com/@traylittle/video/7551531419432979743,Which one is most dangerous? #Traylittle #mostdangerous #education #didyouknow #streetsmarts,3688,3688,,,,,,traylittle,,,,,,,"['https://discord.gg/DpYuAXDBm', 'discord.gg/DpYuAXDBm', 'https://www.tiktok.com/link/v2?aid=1988&lang=nl-NL&scene=bio_url&target=https%3A%2F%2Fdiscord.gg%2FDpYuAXDBm']","['Traylittle', 'mostdangerous', 'education', 'didyouknow', 'streetsmarts']",,,,,,
